0.166178, 0.147683, -0.112755, 0.221869, -0.0645332, 0.136547, -0.13268, -0.0922671, 0.218941, -0.101752, -0.213377, -0.000593226, -0.098676, -0.174724, -0.0922255, -0.0486291, 0.0768224, 0.0289319, -0.0215354, 0.188423, -0.0546154, 0.0227169, -0.196099, -0.088152, 0.100923, 0.0766438, -0.0651936, -0.0160234, -0.28397, 0.110831, 0.157698, 0.235628
-0.0560438, -0.2684, -0.26519, 0.0301163, -0.10537, 0.173167, 0.177254, -0.121045, -0.0327447, -0.170253, 0.126017, -0.0739505, -0.113744, -0.0893599, -0.00980329, -0.289876, 0.00345294, 0.116405, -0.132459, 0.10766, -0.205341, 0.0108869, -0.131015, -0.123074, -0.144359, 0.188729, 0.00316947, -0.0373794, -0.046149, -0.149003, -0.0527115, -0.169334
-0.131343, -0.46993, -0.254725, -0.0307244, -0.0243612, 0.153667, 0.42669, -0.254041, 0.0753987, -0.0435836, -0.178155, -0.328558, -0.158394, 0.181506, 0.549719, -0.399009, 0.247369, 0.123319, -0.0038844, -0.233124, -0.0837705, 0.0512656, 0.0987215, -0.0295211, -0.172598, -0.108338, 0.327231, 0.0014012, 0.0557074, -0.163013, 0.25285, -0.195609
-0.187762, 0.00590603, 0.40766, 0.355366, 0.0187478, -0.151666, -0.143351, -0.334099, 0.157781, 0.129652, -0.101561, 0.249856, -0.149545, 0.281434, 0.193989, 0.0707075, 0.0136956, 0.0694807, 0.0594901, -0.154738, 0.00302015, 0.0855775, 0.134488, -0.103423, 0.0461873, -0.0223215, -0.309917, -0.0820472, -0.359823, 0.0793601, 0.0167202, 0.0101036
0.076094, -0.23247, -0.336522, -0.0609747, 0.0669577, 0.291936, -0.103465, 0.0266604, -0.101518, -0.151913, -0.0706273, -0.0825469, 0.253985, -0.143418, 0.22329, -0.258645, 0.0871102, -0.110513, 0.146836, 0.0246436, -0.0302666, 0.14587, 0.102703, -0.112662, -0.0158785, -0.139093, -0.00357002, 0.0753096, 0.381991, -0.18337, 0.00929658, -0.0919614
-0.356214, 0.607572, -0.0657963, 0.0112447, -0.132181, -0.112877, -0.217688, -0.456501, 0.0824597, -0.0185522, 0.474657, 0.0649606, 0.000444715, -0.204322, -0.406527, 0.506315, 0.175135, 0.110923, -0.123317, 0.484753, -0.187508, 0.296578, -0.179654, -0.13592, 0.3066, 0.121662, -0.403139, -0.0153857, 0.0892626, 0.133277, -0.0445319, -0.129229
-0.0212924, -0.204818, -0.0576926, -0.227253, -0.15321, 0.00109839, 0.0743005, -0.0342917, -0.0132821, 0.0639348, 0.0885214, -0.126521, 0.174563, -0.25136, 0.00760716, -0.0232326, -0.0243291, -0.101919, 0.0988357, 0.432821, 0.18438, -0.181018, -0.102466, -0.04271, 0.411721, 0.257839, 0.0290798, -0.0493418, 0.329841, -9.21668e-05, 0.0695245, 0.0908475
0.0500698, 0.0364712, 0.162481, 0.024411, -0.0544201, 0.0571935, 0.047133, -0.114711, 0.014022, -0.0619444, 0.0117733, 0.00741204, 0.0977858, -0.0250094, -0.0319757, -0.115062, 0.191843, 0.0482485, -0.0200199, -0.106433, -0.116638, -0.0241083, 0.0375349, 0.0241522, 0.088491, 0.127479, 0.064427, -0.133219, -0.046639, -0.118733, 0.0786356, 0.113645
-0.119356, -0.0891043, 0.0387561, -0.0584325, -0.0804446, -0.0743567, -0.0418245, 0.121836, 0.170279, -0.170663, 0.1025, 0.122205, 0.260866, 0.0970397, -0.0652339, 0.0054315, 0.0337981, 0.0404352, -0.0338469, -0.104224, -0.0337897, 0.000288702, 0.0916794, 0.00773435, 0.0201785, -0.0490925, 0.0792684, -0.0322309, -0.0430842, -0.086147, -0.0283857, 0.0327703
0.101354, 0.023731, -0.200346, -0.0149531, -0.196227, 0.0624886, 0.0380212, -0.140439, -0.0810173, -0.078465, 0.132997, -0.0380515, -0.0352334, -0.108252, 0.141347, -0.18201, -0.0854157, 0.23857, -0.0575479, -0.25108, -0.155663, 0.165822, -0.144722, -0.0688387, 0.0733616, 0.0687319, -0.00529112, 0.181017, -0.0131239, 0.172843, 0.226885, -0.0074299
-0.0486743, -0.0521599, -0.0756284, 0.11344, 0.0284657, -0.0189683, -0.0746547, -0.0143645, -0.0363501, -0.0940085, -0.026748, 0.0385549, -0.0140395, -0.098558, -0.0193404, 0.155772, 0.0663291, 0.0435042, -0.13656, -0.00568601, -0.0133603, 0.0286965, 0.00144273, 0.0345975, 0.0637755, -0.0815207, 0.0889903, -0.0225413, -0.0379531, -0.152146, 0.0171742, 0.0368054
0.00428425, 0.153903, -0.055091, -0.0176585, 0.136596, 0.0108267, -0.10116, 0.19161, 0.072575, -0.0296242, -0.034716, -0.113195, -0.0425955, 0.0810322, 0.015222, -0.00469615, -0.00465114, -0.0957268, 0.147886, 0.104988, 0.124429, -0.0481861, 0.0731917, 0.0403229, -0.0962508, -0.115703, -0.0565528, -0.136234, 0.0647026, -0.0338353, -0.211075, 0.0940583
0.0519961, -0.270173, -0.153682, 0.149691, 0.0150166, 0.253482, -0.0362567, 0.152497, -0.0940829, -0.126662, 0.0058477, -0.112498, -0.0404522, 0.0598443, -0.0164964, -0.380493, 0.0406169, -0.00428254, -0.246472, 0.0819226, 0.0321927, -0.0319049, 0.117147, 0.17644, 0.00803789, -0.0868257, -0.0435145, -0.00569495, 0.302221, 0.0813963, -0.00278874, 0.113456
-0.0023822, 0.0160255, -0.177186, 0.0672511, 0.143857, -0.0787771, -0.0883929, 0.108909, 0.227476, 0.0685173, 0.076079, 0.158985, 0.0800212, -0.0914333, -0.0560571, 0.170976, 0.0375364, -0.138026, 0.00273998, 0.00350949, 0.0392726, -0.0334644, -0.157494, 0.0038971, -0.0283385, -0.126313, 0.0683211, 0.141382, -0.0866322, -0.0223102, -0.0206802, -0.0133901
